ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2019-04-26,'002802,ºé»ãÐÂ²Ä,22.75,22.9,22.41,22.63,22.63,0.12,0.5303,1.0223,409600,9321033.0,2464962500.0,911478750.0
2019-04-25,'002802,ºé»ãÐÂ²Ä,22.63,23.38,22.59,23.3,23.37,-0.74,-3.1665,1.916,767655,17608748.65,2451960500.0,906670950.0
2019-04-24,'002802,ºé»ãÐÂ²Ä,23.37,23.38,23.05,23.29,23.13,0.24,1.0376,1.2529,501968,11668994.16,2532139500.0,936319050.0
2019-04-23,'002802,ºé»ãÐÂ²Ä,23.13,23.6,23.11,23.41,23.44,-0.31,-1.3225,1.3704,549063,12801250.6,2506135500.0,926703450.0
2019-04-22,'002802,ºé»ãÐÂ²Ä,23.44,23.86,23.3,23.77,23.73,-0.29,-1.2221,1.7844,714900,16797927.0,2539724000.0,939123600.0
2019-04-19,'002802,ºé»ãÐÂ²Ä,23.73,23.98,23.34,23.83,23.83,-0.1,-0.4196,1.8482,740463,17455241.18,2571145500.0,950742450.0
2019-04-18,'002802,ºé»ãÐÂ²Ä,23.83,24.2,23.76,24.2,24.22,-0.39,-1.6102,1.9729,790449,18908175.44,2581980500.0,954748950.0
2019-04-17,'002802,ºé»ãÐÂ²Ä,24.22,24.55,23.83,24.01,23.93,0.29,1.2119,2.5092,1005300,24268871.0,2624237000.0,970374300.0
2019-04-16,'002802,ºé»ãÐÂ²Ä,23.93,23.95,23.1,23.54,23.63,0.3,1.2696,2.284,915100,21522687.4,2592815500.0,958755450.0
2019-04-15,'002802,ºé»ãÐÂ²Ä,23.63,24.65,23.62,24.21,24.18,-0.55,-2.2746,3.0451,1220000,29462955.0,2560310500.0,946735950.0
2019-04-12,'002802,ºé»ãÐÂ²Ä,24.18,24.8,23.96,24.71,24.85,-0.67,-2.6962,3.8063,1524983,36959584.94,2619903000.0,968771700.0
