ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2019-04-26,'002917,½ð°Â²©,24.1,24.99,24.0,24.84,24.95,-0.85,-3.4068,4.4155,1495102,36416231.88,2724746000.0,816026000.0
2019-04-25,'002917,½ð°Â²©,24.95,25.88,24.92,25.38,25.25,-0.3,-1.1881,4.6899,1588008,40523046.88,2820847000.0,844807000.0
2019-04-24,'002917,½ð°Â²©,25.25,25.3,24.89,25.25,25.06,0.19,0.7582,2.3895,809093,20329736.22,2854765000.0,854965000.0
2019-04-23,'002917,½ð°Â²©,25.06,25.52,25.0,25.52,25.43,-0.37,-1.455,3.3089,1120380,28176595.58,2833283600.0,848531600.0
2019-04-22,'002917,½ð°Â²©,25.43,26.22,25.31,26.22,25.93,-0.5,-1.9283,3.0833,1044000,26795829.0,2875115800.0,861059800.0
2019-04-19,'002917,½ð°Â²©,25.93,26.04,25.58,25.86,25.9,0.03,0.1158,3.2649,1105500,28450301.0,2931645800.0,877989800.0
2019-04-18,'002917,½ð°Â²©,25.9,26.42,25.66,26.4,26.45,-0.55,-2.0794,4.9209,1666200,43365791.0,2928254000.0,876974000.0
2019-04-17,'002917,½ð°Â²©,26.45,26.61,26.1,26.25,26.24,0.21,0.8003,5.544,1877204,49549768.88,2990437000.0,895597000.0
2019-04-16,'002917,½ð°Â²©,26.24,26.33,25.15,25.8,25.84,0.4,1.548,5.016,1698404,43827760.0,2966694400.0,888486400.0
2019-04-15,'002917,½ð°Â²©,25.84,26.33,25.81,26.01,25.82,0.02,0.0775,4.2646,1444008,37664833.64,2921470400.0,874942400.0
2019-04-12,'002917,½ð°Â²©,25.82,26.18,25.53,26.1,25.99,-0.17,-0.6541,4.4273,1499068,38692689.46,2919209200.0,874265200.0
2019-04-11,'002917,½ð°Â²©,25.99,26.81,25.96,26.42,26.54,-0.55,-2.0723,5.7872,1959546,51785647.06,2938429400.0,880021400.0
2019-04-10,'002917,½ð°Â²©,26.54,27.25,26.18,27.22,27.17,-0.63,-2.3187,7.3935,2503423,66735479.46,3000612400.0,898644400.0
2019-04-09,'002917,½ð°Â²©,27.17,27.95,26.98,27.87,27.85,-0.68,-2.4417,8.6426,2926381,80082507.5,3071840200.0,919976200.0
2019-04-08,'002917,½ð°Â²©,27.85,28.0,27.3,27.8,27.47,0.38,1.3833,11.8357,4007575,110782744.85,3148721000.0,943001000.0
2019-04-04,'002917,½ð°Â²©,27.47,27.95,27.12,27.27,27.14,0.33,1.2159,11.5254,3902500,107477758.52,3105758200.0,930134200.0
2019-04-03,'002917,½ð°Â²©,27.14,27.5,26.8,27.09,27.13,0.01,0.0369,7.9829,2703004,73355570.7,3068448400.0,918960400.0
2019-04-02,'002917,½ð°Â²©,27.13,27.5,26.82,27.5,27.02,0.11,0.4071,8.5862,2907300,78849768.0,3067317800.0,918621800.0
2019-04-01,'002917,½ð°Â²©,27.02,27.12,26.4,26.49,26.13,0.89,3.406,8.3361,2822592,75884877.08,3054881200.0,914897200.0
2019-03-29,'002917,½ð°Â²©,26.13,26.32,25.33,25.33,25.4,0.73,2.874,6.4143,2171897,56159256.26,2954257800.0,884761800.0
2019-03-28,'002917,½ð°Â²©,25.4,26.68,25.39,26.49,26.43,-1.03,-3.8971,6.6808,2262104,58841407.96,2871724000.0,860044000.0
2019-03-27,'002917,½ð°Â²©,26.43,26.77,26.2,26.5,26.51,-0.08,-0.3018,6.0085,2034481,53753402.77,2988175800.0,894919800.0
2019-03-26,'002917,½ð°Â²©,26.51,27.59,26.2,27.5,27.42,-0.91,-3.3187,10.0258,3394749,91147424.9,2997220600.0,897628600.0
2019-03-25,'002917,½ð°Â²©,27.42,27.9,26.03,26.36,26.95,0.47,1.744,14.8403,5024920,137707764.96,3100105200.0,928441200.0
2019-03-22,'002917,½ð°Â²©,26.95,27.26,26.54,27.14,27.36,-0.41,-1.4985,8.3154,2815591,75620945.19,3046967000.0,912527000.0
2019-03-21,'002917,½ð°Â²©,27.36,27.75,26.68,27.5,27.37,-0.01,-0.0365,12.0259,4071956,110484643.08,3093321600.0,926409600.0
2019-03-20,'002917,½ð°Â²©,27.37,28.3,26.68,26.9,26.55,0.82,3.0885,17.2306,5834296,160737798.0,3094452200.0,926748200.0
2019-03-19,'002917,½ð°Â²©,26.55,26.63,26.0,26.42,26.38,0.17,0.6444,7.9281,2684468,70633353.48,3001743000.0,898983000.0
2019-03-18,'002917,½ð°Â²©,26.38,26.4,25.69,26.13,25.68,0.7,2.7259,7.9949,2707074,70995652.0,2982522800.0,893226800.0
2019-03-15,'002917,½ð°Â²©,25.68,25.92,25.25,25.58,25.29,0.39,1.5421,7.5004,2539642,65092181.99,2903380800.0,869524800.0
2019-03-14,'002917,½ð°Â²©,25.29,26.44,24.72,26.05,26.89,-1.6,-5.9502,10.8138,3661551,93857509.14,2859287400.0,856319400.0
2019-03-13,'002917,½ð°Â²©,26.89,28.16,26.7,28.01,27.67,-0.78,-2.8189,13.1952,4467907,122999010.33,3040183400.0,910495400.0
2019-03-12,'002917,½ð°Â²©,27.67,28.2,27.42,27.8,27.8,-0.13,-0.4676,13.959,4726507,131355540.06,3128370200.0,936906200.0
2019-03-11,'002917,½ð°Â²©,27.8,27.96,26.79,27.39,27.2,0.6,2.2059,12.2578,4150480,113935116.8,3143068000.0,941308000.0
2019-03-08,'002917,½ð°Â²©,27.2,28.36,27.0,27.8,29.52,-2.32,-7.8591,23.2462,7871151,217480178.17,3075232000.0,920992000.0
2019-03-07,'002917,½ð°Â²©,29.52,30.58,28.1,28.41,28.8,0.72,2.5,35.082,11878749,350662068.48,3337531200.0,999547200.0
2019-03-06,'002917,½ð°Â²©,28.8,29.41,27.86,28.88,28.93,-0.13,-0.4494,24.8582,8416986,241308315.22,3256128000.0,975168000.0
2019-03-05,'002917,½ð°Â²©,28.93,29.12,28.4,28.88,29.5,-0.57,-1.9322,25.8977,8768952,252194304.48,3270825800.0,979569800.0
2019-03-04,'002917,½ð°Â²©,29.5,29.5,27.7,27.74,28.28,1.22,4.314,36.7864,12455868,357335943.2,3335270000.0,998870000.0
2019-03-01,'002917,½ð°Â²©,28.28,28.44,26.68,27.07,27.34,0.94,3.4382,30.5294,10337242,285528702.58,3197336800.0,957560800.0
2019-02-28,'002917,½ð°Â²©,27.34,29.5,26.6,27.5,27.07,0.27,0.9974,42.4418,14370800,397326567.68,3091060400.0,925732400.0
2019-02-27,'002917,½ð°Â²©,27.07,27.07,27.07,27.07,24.61,2.46,9.9959,8.1089,2745660,74325016.2,3060534200.0,916590200.0
2019-02-26,'002917,½ð°Â²©,24.61,24.61,24.61,24.61,22.37,2.24,10.0134,2.8972,981008,24142606.88,2782406600.0,833294600.0
2019-02-25,'002917,½ð°Â²©,22.37,22.46,21.51,21.8,21.56,0.81,3.757,9.3772,3175110,69948625.91,2529152200.0,757448200.0
2019-02-22,'002917,½ð°Â²©,21.56,21.59,21.11,21.29,21.23,0.33,1.5544,5.0303,1703273,36384464.06,2437573600.0,730021600.0
2019-02-21,'002917,½ð°Â²©,21.23,21.68,21.18,21.51,21.44,-0.21,-0.9795,5.1837,1755208,37625522.2,2400263800.0,718847800.0
2019-02-20,'002917,½ð°Â²©,21.44,21.6,21.2,21.54,21.38,0.06,0.2806,4.158,1407912,30115574.92,2424006400.0,725958400.0
2019-02-19,'002917,½ð°Â²©,21.38,21.99,21.04,21.84,21.62,-0.24,-1.1101,6.7251,2277108,48878722.0,2417222800.0,723926800.0
2019-02-18,'002917,½ð°Â²©,21.62,21.64,20.96,20.96,20.94,0.68,3.2474,4.9962,1691700,36236144.96,2444357200.0,732053200.0
2019-02-15,'002917,½ð°Â²©,20.94,21.26,20.6,20.73,20.79,0.15,0.7215,4.7968,1624200,34163566.0,2367476400.0,709028400.0
2019-02-14,'002917,½ð°Â²©,20.79,21.14,20.48,20.57,20.6,0.19,0.9223,5.2975,1793717,37348097.61,2350517400.0,703949400.0
2019-02-13,'002917,½ð°Â²©,20.6,20.78,20.12,20.3,20.23,0.37,1.829,5.2744,1785907,36640810.24,2329036000.0,697516000.0
2019-02-12,'002917,½ð°Â²©,20.23,20.4,20.0,20.09,20.05,0.18,0.8978,3.5089,1188099,24030036.74,2287203800.0,684987800.0
2019-02-11,'002917,½ð°Â²©,20.05,20.11,19.46,19.46,19.46,0.59,3.0319,3.0752,1041259,20744245.67,2266853000.0,678893000.0
2019-02-01,'002917,½ð°Â²©,19.46,19.47,18.89,19.03,18.8,0.66,3.5106,3.2123,1087676,20849769.0,2200147600.0,658915600.0
2019-01-31,'002917,½ð°Â²©,18.8,20.3,18.3,20.11,20.1,-1.3,-6.4677,4.9474,1675200,32145119.0,2125528000.0,636568000.0
2019-01-30,'002917,½ð°Â²©,20.1,21.3,20.03,21.15,21.15,-1.05,-4.9645,3.7741,1277899,26365070.95,2272506000.0,680586000.0
2019-01-29,'002917,½ð°Â²©,21.15,22.18,21.01,22.11,22.1,-0.95,-4.2986,3.3922,1148600,24578584.0,2391219000.0,716139000.0
2019-01-28,'002917,½ð°Â²©,22.1,22.79,22.09,22.65,22.38,-0.28,-1.2511,2.1692,734500,16394654.0,2498626000.0,748306000.0
2019-01-25,'002917,½ð°Â²©,22.38,22.95,22.33,22.85,22.85,-0.47,-2.0569,4.2132,1426600,32249143.0,2530282800.0,757786800.0
2019-01-24,'002917,½ð°Â²©,22.85,23.2,22.75,23.08,23.08,-0.23,-0.9965,4.8467,1641104,37640028.0,2583421000.0,773701000.0
2019-01-23,'002917,½ð°Â²©,23.08,23.4,22.55,22.55,22.68,0.4,1.7637,6.065,2053604,47114317.72,2609424800.0,781488800.0
2019-01-22,'002917,½ð°Â²©,22.68,22.93,22.41,22.49,22.52,0.16,0.7105,4.2156,1427404,32428773.2,2564200800.0,767944800.0
2019-01-21,'002917,½ð°Â²©,22.52,22.64,22.38,22.45,22.48,0.04,0.1779,2.4155,817880,18442415.6,2546111200.0,762527200.0
2019-01-18,'002917,½ð°Â²©,22.48,22.54,22.28,22.32,22.31,0.17,0.762,1.9093,646500,14507177.01,2541588800.0,761172800.0
2019-01-17,'002917,½ð°Â²©,22.31,22.81,22.3,22.81,22.81,-0.5,-2.192,3.4734,1176100,26452755.0,2522368600.0,755416600.0
2019-01-16,'002917,½ð°Â²©,22.81,22.99,22.63,22.91,22.81,0.0,0.0,3.9114,1324404,30193957.32,2578898600.0,772346600.0
