ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2019-04-26,'900908,ÂÈ¼î£Â¹É,0.712,0.722,0.71,0.714,0.717,-0.005,-0.6974,0.279,1134500,809824.0,5541767498.75,1948340575.1
2019-04-25,'900908,ÂÈ¼î£Â¹É,0.717,0.736,0.716,0.736,0.735,-0.018,-2.449,0.388,1577495,1142175.0,5580684405.34,1962022742.06
2019-04-24,'900908,ÂÈ¼î£Â¹É,0.735,0.736,0.726,0.728,0.728,0.007,0.9615,0.2352,956350,699016.0,5712115738.45,2008230562.8
2019-04-23,'900908,ÂÈ¼î£Â¹É,0.728,0.739,0.726,0.736,0.737,-0.009,-1.2212,0.2282,927600,679215.0,5647359768.23,1985464056.58
2019-04-22,'900908,ÂÈ¼î£Â¹É,0.737,0.745,0.735,0.737,0.737,0.0,0.0,0.4163,1692500,1251363.0,5713170375.23,2008601345.52
2019-04-19,'900908,ÂÈ¼î£Â¹É,0.737,0.741,0.732,0.739,0.738,-0.001,-0.1355,0.1829,743600,547538.0,5713852188.65,2008841053.3
2019-04-18,'900908,ÂÈ¼î£Â¹É,0.738,0.744,0.733,0.74,0.746,-0.008,-1.0724,0.4083,1659911,1223905.0,5710339855.01,2007606208.61
2019-04-17,'900908,ÂÈ¼î£Â¹É,0.746,0.751,0.737,0.741,0.738,0.008,1.084,0.3715,1510462,1127281.0,5789407778.25,2035404423.36
2019-04-16,'900908,ÂÈ¼î£Â¹É,0.738,0.74,0.724,0.725,0.725,0.013,1.7931,0.2961,1204010,883524.0,5726213526.2,2013186976.42
2019-04-15,'900908,ÂÈ¼î£Â¹É,0.725,0.732,0.724,0.73,0.724,0.001,0.1381,0.4517,1836620,1338968.0,5626602851.23,1978166467.2
2019-04-12,'900908,ÂÈ¼î£Â¹É,0.724,0.725,0.716,0.722,0.718,0.006,0.8357,0.285,1158690,833853.0,5627884142.4,1978616935.68
2019-04-11,'900908,ÂÈ¼î£Â¹É,0.718,0.735,0.716,0.728,0.727,-0.009,-1.238,0.3062,1244770,899556.0,5570284322.15,1958366344.7
2019-04-10,'900908,ÂÈ¼î£Â¹É,0.727,0.738,0.722,0.729,0.729,-0.002,-0.2743,0.3978,1617188,1180695.0,5641956373.71,1983564364.32
2019-04-09,'900908,ÂÈ¼î£Â¹É,0.729,0.738,0.721,0.738,0.741,-0.012,-1.6194,0.3927,1596609,1164844.0,5660175224.05,1989969635.81
2019-04-08,'900908,ÂÈ¼î£Â¹É,0.741,0.772,0.734,0.765,0.738,0.003,0.4065,1.592,6472524,4884640.0,5758402497.73,2024503777.3
2019-04-04,'900908,ÂÈ¼î£Â¹É,0.738,0.749,0.72,0.72,0.723,0.015,2.0747,1.1329,4605777,3392645.0,5722629148.83,2011926803.04
2019-04-03,'900908,ÂÈ¼î£Â¹É,0.723,0.725,0.718,0.72,0.721,0.002,0.2774,0.3448,1401786,1011046.0,5617937021.09,1975119787.87
2019-04-02,'900908,ÂÈ¼î£Â¹É,0.721,0.73,0.717,0.721,0.72,0.001,0.1389,0.4263,1733173,1253964.0,5599644970.62,1968688781.14
2019-04-01,'900908,ÂÈ¼î£Â¹É,0.72,0.72,0.704,0.71,0.706,0.014,1.983,0.6546,2661451,1904042.0,5594542818.29,1966894997.76
2019-03-29,'900908,ÂÈ¼î£Â¹É,0.706,0.706,0.692,0.697,0.697,0.009,1.2912,0.4082,1659617,1166599.0,5497353182.31,1932725662.56
2019-03-28,'900908,ÂÈ¼î£Â¹É,0.697,0.701,0.69,0.696,0.698,-0.001,-0.1433,0.2232,907587,631351.0,5421470331.52,1906047236.02
2019-03-27,'900908,ÂÈ¼î£Â¹É,0.698,0.707,0.683,0.684,0.682,0.016,2.346,0.5222,2123240,1478016.0,5419401185.05,1905319778.21
2019-03-26,'900908,ÂÈ¼î£Â¹É,0.682,0.696,0.678,0.69,0.691,-0.009,-1.3025,0.2425,986024,675353.0,5287366442.43,1858899814.46
2019-03-25,'900908,ÂÈ¼î£Â¹É,0.691,0.697,0.689,0.69,0.696,-0.005,-0.7184,0.2473,1005321,696153.0,5361615878.24,1885003975.01
2019-03-22,'900908,ÂÈ¼î£Â¹É,0.696,0.701,0.692,0.7,0.697,-0.001,-0.1435,0.1869,759701,528902.0,5388017183.54,1894285983.74
2019-03-21,'900908,ÂÈ¼î£Â¹É,0.697,0.701,0.694,0.699,0.694,0.003,0.4323,0.1918,779704,544088.0,5388182086.17,1894343959.2
2019-03-20,'900908,ÂÈ¼î£Â¹É,0.694,0.703,0.689,0.696,0.699,-0.005,-0.7153,0.2053,834688,580109.0,5385134278.4,1893272429.66
2019-03-19,'900908,ÂÈ¼î£Â¹É,0.699,0.703,0.695,0.703,0.703,-0.004,-0.569,0.1204,489656,342055.0,5420779613.82,1905804397.73
2019-03-18,'900908,ÂÈ¼î£Â¹É,0.703,0.704,0.693,0.704,0.698,0.005,0.7163,0.1641,667041,465952.0,5453913479.77,1917453398.78
2019-03-15,'900908,ÂÈ¼î£Â¹É,0.698,0.704,0.678,0.678,0.679,0.019,2.7982,0.5608,2279800,1581515.0,5421499819.72,1906057603.3
2019-03-14,'900908,ÂÈ¼î£Â¹É,0.679,0.695,0.675,0.686,0.69,-0.011,-1.5942,0.2942,1195927,816161.0,5261517086.84,1849811856.82
2019-03-13,'900908,ÂÈ¼î£Â¹É,0.69,0.71,0.688,0.698,0.695,-0.005,-0.7194,0.4744,1928831,1342113.0,5355133331.26,1882724880.96
2019-03-12,'900908,ÂÈ¼î£Â¹É,0.695,0.706,0.691,0.705,0.703,-0.008,-1.138,0.4673,1899917,1330637.0,5395063822.43,1896763397.76
