ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2019-04-26,'600933,°®¿ÂµÏ,9.05,9.28,9.03,9.1,9.19,-0.14,-1.5234,0.69,1830621,16721830.0,7695939000.0,2401121519.75
2019-04-25,'600933,°®¿ÂµÏ,9.19,9.61,9.16,9.61,9.61,-0.42,-4.3704,1.2419,3294973,30837583.0,7814992200.0,2438265941.05
2019-04-24,'600933,°®¿ÂµÏ,9.61,9.68,9.43,9.56,9.55,0.06,0.6283,0.6004,1592900,15246606.0,8172151800.0,2549699204.95
2019-04-23,'600933,°®¿ÂµÏ,9.55,9.88,9.5,9.79,9.83,-0.28,-2.8484,1.254,3327045,32061327.0,8121129000.0,2533780167.25
2019-04-22,'600933,°®¿ÂµÏ,9.83,10.03,9.8,9.9,9.93,-0.1,-1.007,0.9832,2608600,25877163.0,8359235400.0,2608069009.85
2019-04-19,'600933,°®¿ÂµÏ,9.93,10.09,9.83,9.98,10.02,-0.09,-0.8982,1.3121,3481300,34544426.0,8444273400.0,2634600739.35
2019-04-18,'600933,°®¿ÂµÏ,10.02,10.35,9.97,10.32,10.24,-0.22,-2.1484,1.852,4913573,49616915.0,8520807600.0,2658479295.9
2019-04-17,'600933,°®¿ÂµÏ,10.24,10.25,9.68,9.69,9.69,0.55,5.676,3.1918,8468322,84985249.0,8707891200.0,2716849100.8
2019-04-16,'600933,°®¿ÂµÏ,9.69,9.69,9.42,9.65,9.61,0.08,0.8325,1.3963,3704580,35306094.0,8240182200.0,2570924588.55
2019-04-15,'600933,°®¿ÂµÏ,9.61,10.02,9.61,9.9,9.8,-0.19,-1.9388,1.0085,2675730,26355686.0,8172151800.0,2549699204.95
2019-04-12,'600933,°®¿ÂµÏ,9.8,9.97,9.78,9.88,9.92,-0.12,-1.2097,0.9644,2558652,25223104.0,8333724000.0,2600109491.0
2019-04-11,'600933,°®¿ÂµÏ,9.92,10.06,9.8,9.9,9.88,0.04,0.4049,1.6121,4277308,42450526.0,8435769600.0,2631947566.4
2019-04-10,'600933,°®¿ÂµÏ,9.88,9.97,9.68,9.8,9.86,0.02,0.2028,1.2933,3431383,33787626.0,8401754400.0,2621334874.6
2019-04-09,'600933,°®¿ÂµÏ,9.86,9.96,9.72,9.96,9.89,-0.03,-0.3033,1.4751,3913692,38436695.0,8384746800.0,2616028528.7
2019-04-08,'600933,°®¿ÂµÏ,9.89,10.26,9.79,10.21,10.11,-0.22,-2.1761,2.0701,5492280,55008509.0,8410258200.0,2623988047.55
2019-04-04,'600933,°®¿ÂµÏ,10.11,10.28,10.0,10.03,10.03,0.08,0.7976,2.3911,6344065,64281272.0,8597341800.0,2682357852.45
2019-04-03,'600933,°®¿ÂµÏ,10.03,10.2,9.96,10.2,10.12,-0.09,-0.8893,2.5223,6692170,67335544.0,8529311400.0,2661132468.85
2019-04-02,'600933,°®¿ÂµÏ,10.12,10.12,9.72,9.75,9.74,0.38,3.9014,2.985,7919849,78464582.0,8605845600.0,2685011025.4
2019-04-01,'600933,°®¿ÂµÏ,9.74,9.78,9.4,9.48,9.42,0.32,3.397,1.6655,4418901,42678513.0,8282701200.0,2584190453.3
2019-03-29,'600933,°®¿ÂµÏ,9.42,9.48,9.1,9.48,9.3,0.12,1.2903,1.4057,3729483,34696150.0,8010579600.0,2499288918.9
2019-03-28,'600933,°®¿ÂµÏ,9.3,9.51,9.28,9.41,9.41,-0.11,-1.169,0.9581,2542000,23875519.0,7908534000.0,2467450843.5
2019-03-27,'600933,°®¿ÂµÏ,9.41,9.59,9.3,9.34,9.33,0.08,0.8574,1.1716,3108369,29287698.0,8002075800.0,2496635745.95
2019-03-26,'600933,°®¿ÂµÏ,9.33,9.73,9.3,9.69,9.61,-0.28,-2.9136,1.2705,3370927,32006510.0,7934045400.0,2475410362.35
2019-03-25,'600933,°®¿ÂµÏ,9.61,9.78,9.58,9.63,9.79,-0.18,-1.8386,0.8382,2223883,21509237.0,8172151800.0,2549699204.95
2019-03-22,'600933,°®¿ÂµÏ,9.79,9.85,9.62,9.83,9.75,0.04,0.4103,0.8257,2190800,21328843.0,8325220200.0,2597456318.05
2019-03-21,'600933,°®¿ÂµÏ,9.75,9.83,9.67,9.74,9.67,0.08,0.8273,0.993,2634626,25701027.0,8291205000.0,2586843626.25
2019-03-20,'600933,°®¿ÂµÏ,9.67,9.93,9.57,9.93,9.82,-0.15,-1.5275,1.2177,3230864,31408847.0,8223174600.0,2565618242.65
2019-03-19,'600933,°®¿ÂµÏ,9.82,9.98,9.78,9.94,9.91,-0.09,-0.9082,1.0113,2683039,26476154.0,8350731600.0,2605415836.9
