ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2019-04-26,'601021,´ºÇïº½¿Õ,39.58,40.7,39.39,40.19,40.1,-0.52,-1.2968,0.4409,4041129,162124179.0,36290811480.5,36273594180.5
2019-04-25,'601021,´ºÇïº½¿Õ,40.1,40.91,39.9,40.48,40.5,-0.4,-0.9877,0.3494,3202573,129297368.0,36767598291.3,36750154791.3
2019-04-24,'601021,´ºÇïº½¿Õ,40.5,40.72,39.23,39.23,39.45,1.05,2.6616,0.5387,4936727,199272456.0,37134357376.5,37116739876.5
2019-04-23,'601021,´ºÇïº½¿Õ,39.45,39.69,38.6,38.88,38.85,0.6,1.5444,0.5969,5469962,215516677.0,36171614777.8,36154454027.8
2019-04-22,'601021,´ºÇïº½¿Õ,38.85,40.88,38.58,40.83,40.79,-1.94,-4.7561,0.9953,9121572,357568880.0,35621476150.1,35604576400.1
2019-04-19,'601021,´ºÇïº½¿Õ,40.79,41.95,40.52,41.82,41.81,-1.02,-2.4396,0.4714,4319760,177489586.0,37400257713.3,37382514063.3
2019-04-18,'601021,´ºÇïº½¿Õ,41.81,41.85,41.17,41.43,41.43,0.38,0.9172,0.3007,2756005,114149282.0,38335493380.5,38317306030.5
2019-04-17,'601021,´ºÇïº½¿Õ,41.43,41.78,41.16,41.49,41.36,0.07,0.1692,0.2266,2076438,86042969.0,37987072249.6,37969050199.6
2019-04-16,'601021,´ºÇïº½¿Õ,41.36,41.45,40.32,40.32,40.3,1.06,2.6303,0.4141,3795425,155664350.0,37922889409.7,37904897809.7
2019-04-15,'601021,´ºÇïº½¿Õ,40.3,42.01,40.17,41.99,41.41,-1.11,-2.6805,0.5728,5249690,215707168.0,36950977833.9,36933447333.9
2019-04-12,'601021,´ºÇïº½¿Õ,41.41,41.84,40.98,41.6,41.39,0.02,0.0483,0.4225,3872388,160381741.0,37968734295.3,37950720945.3
2019-04-11,'601021,´ºÇïº½¿Õ,41.39,42.56,41.3,42.5,42.4,-1.01,-2.3821,0.3669,3362466,140733546.0,37950396341.1,37932391691.1
2019-04-10,'601021,´ºÇïº½¿Õ,42.4,42.97,42.0,42.4,42.98,-0.58,-1.3495,0.3248,2977004,126422625.0,38876463031.2,38858019031.2
2019-04-09,'601021,´ºÇïº½¿Õ,42.98,43.0,41.5,41.9,42.25,0.73,1.7278,0.6695,6135423,259306051.0,39408263704.7,39389567404.7
